"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",17.555,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",17.374,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",16.605,
"EST","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",17.625,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2002",22.091,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2003",21.213,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2004",21.234,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2005",21.305,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",21.146,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",20.077,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",19.07,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",19.75,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",19.778,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",19.556,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",20.135,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",20.096,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",18.543,"B"
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",18.252,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",18.27,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",18.395,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",17.958,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2019",17.364,
"SVN","PHARMAEXP","TOT","PC_HEALTHXP","A","2020",17.259,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2006",13.333,"B"
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2007",13.602,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2008",13.435,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2009",14.012,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2010",13.623,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2011",13.436,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2012",13.25,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2013",12.957,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2014",12.858,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2015",13.401,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2016",13.062,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2017",12.706,
"ISR","PHARMAEXP","TOT","PC_HEALTHXP","A","2018",13.247,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1971",0.726,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1972",0.685,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1973",0.681,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1974",0.754,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1975",0.681,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1976",0.63,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1977",0.612,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1978",0.59,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1979",0.523,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1980",0.539,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1981",0.547,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1982",0.564,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1983",0.579,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1984",0.569,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1985",0.58,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1986",0.599,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1987",0.582,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1988",0.595,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1989",0.623,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1990",0.678,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1991",0.74,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1992",0.779,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1993",0.82,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1994",0.86,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1995",0.883,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1996",0.925,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1997",0.951,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1998",1.019,
"AUS","PHARMAEXP","TOT","PC_GDP","A","1999",1.075,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2000",1.193,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2001",1.234,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2002",1.211,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2003",1.242,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2004",1.267,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2005",1.213,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2006",1.219,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2007",1.225,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2008",1.272,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2009",1.329,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2010",1.317,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2011",1.308,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2012",1.328,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2013",1.255,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2014",1.243,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2015",1.282,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2016",1.32,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2017",1.263,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2018",1.224,
"AUS","PHARMAEXP","TOT","PC_GDP","A","2019",1.26,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1971",33.99,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1972",34.184,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1973",37.956,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1974",45.338,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1975",44.363,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1976",44.34,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1977",45.407,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1978",48.127,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1979",47.307,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1980",54.875,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1981",62.73,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1982",65.245,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1983",72.629,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1984",76.085,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1985",81.784,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1986",86.545,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1987",90.907,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1988",100.971,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1989",111.925,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1990",122.156,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1991",134.997,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1992",148.927,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1993",164.472,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1994",181.941,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1995",196.205,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1996",215.33,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1997",232.169,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1998",259.041,
"AUS","PHARMAEXP","TOT","USD_CAP","A","1999",287.245,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2000",338.103,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2001",367.853,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2002",381.433,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2003",406.438,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2004",441.202,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2005",437.125,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2006",457.715,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2007",486.408,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2008",516.333,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2009",530.969,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2010",561.659,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2011",583.222,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2012",589.993,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2013",586.402,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2014",575.733,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2015",601.638,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2016",658.835,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2017",633.233,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2018",631.169,
"AUS","PHARMAEXP","TOT","USD_CAP","A","2019",631.635,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1990",0.782,"B"
"AUT","PHARMAEXP","TOT","PC_GDP","A","1991",0.778,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1992",0.799,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1993",0.838,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1994",0.85,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1995",0.851,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1996",0.874,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1997",1.007,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1998",1.084,
"AUT","PHARMAEXP","TOT","PC_GDP","A","1999",1.168,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2000",1.172,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2001",1.196,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2002",1.236,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2003",1.299,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2004",1.292,"B"
"AUT","PHARMAEXP","TOT","PC_GDP","A","2005",1.274,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2006",1.265,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2007",1.286,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2008",1.306,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2009",1.265,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2010",1.249,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2011",1.232,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2012",1.23,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2013",1.223,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2014",1.259,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2015",1.274,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2016",1.239,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2017",1.255,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2018",1.236,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2019",1.228,
"AUT","PHARMAEXP","TOT","PC_GDP","A","2020",1.342,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1990",150.163,"B"
"AUT","PHARMAEXP","TOT","USD_CAP","A","1991",158.596,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1992",168.787,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1993",180.292,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1994",190.767,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1995",199.061,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1996",212.567,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1997",253.988,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1998",287.561,
"AUT","PHARMAEXP","TOT","USD_CAP","A","1999",322.489,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2000",357.062,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2001",368.742,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2002",407.91,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2003",435.142,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2004",453.933,"B"
"AUT","PHARMAEXP","TOT","USD_CAP","A","2005",460.159,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2006",482.397,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2007",511.897,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2008",538.527,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2009",505.931,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2010",520.448,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2011",534.067,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2012",553.478,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2013",566.622,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2014",589.981,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2015",607.648,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2016",621.653,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2017",642.378,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2018",659.52,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2019",659.184,
"AUT","PHARMAEXP","TOT","USD_CAP","A","2020",687.862,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1970",1.084,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1971",1.115,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1972",1.132,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1973",1.206,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1974",1.19,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1975",1.214,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1976",1.087,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1977",1.139,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1978",1.141,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1979",1.112,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1980",1.074,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1981",1.058,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1982",1.051,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1983",1.09,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1984",1.023,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1985",1.079,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1986",1.108,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1987",1.142,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1988",1.18,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1989",1.153,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1990",1.109,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1991",1.163,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1992",1.244,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1993",1.354,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1994",1.32,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1995",1.358,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1996",1.338,
"BEL","PHARMAEXP","TOT","PC_GDP","A","1997",1.343,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2003",1.594,"B"
"BEL","PHARMAEXP","TOT","PC_GDP","A","2004",1.596,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2005",1.564,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2006",1.5,"B"
"BEL","PHARMAEXP","TOT","PC_GDP","A","2007",1.518,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2008",1.425,"B"
"BEL","PHARMAEXP","TOT","PC_GDP","A","2009",1.463,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2010",1.412,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2011",1.41,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2012",1.341,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2013",1.326,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2014",1.297,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2015",1.325,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2016",1.3,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2017",1.243,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2018",1.22,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2019",1.215,
"BEL","PHARMAEXP","TOT","PC_GDP","A","2020",1.247,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1970",42.05,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1971",46.626,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1972",51.474,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1973",61.827,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1974",68.928,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1975",73.393,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1976",72.63,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1977",81.649,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1978",89.427,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1979",97.873,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1980",102.927,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1981",107.311,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1982",114.228,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1983",122.594,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1984",121.765,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1985",135.801,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1986",148.417,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1987",161.07,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1988",183.216,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1989",195.372,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1990",202.058,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1991",221.636,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1992",248.41,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1993",276.285,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1994",283.138,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1995",301.872,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1996",302.676,
"BEL","PHARMAEXP","TOT","USD_CAP","A","1997",317.541,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2003",504.999,"B"
"BEL","PHARMAEXP","TOT","USD_CAP","A","2004",528.023,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2005",526.39,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2006",524.904,"B"
"BEL","PHARMAEXP","TOT","USD_CAP","A","2007",549.591,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2008",526.611,"B"
"BEL","PHARMAEXP","TOT","USD_CAP","A","2009",526.238,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2010",540.994,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2011",551.654,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2012",541.621,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2013",556.791,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2014",561.59,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2015",591.141,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2016",603.742,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2017",592.17,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2018",601.265,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2019",609.705,
"BEL","PHARMAEXP","TOT","USD_CAP","A","2020",609.306,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1970",0.76,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1971",0.762,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1972",0.716,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1973",0.679,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1974",0.611,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1975",0.609,"B"
"CAN","PHARMAEXP","TOT","PC_GDP","A","1976",0.589,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1977",0.583,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1978",0.58,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1979",0.582,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1980",0.589,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1981",0.635,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1982",0.682,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1983",0.704,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1984",0.72,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1985",0.763,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1986",0.842,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1987",0.859,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1988",0.884,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1989",0.932,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1990",1,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1991",1.102,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1992",1.19,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1993",1.233,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1994",1.206,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1995",1.229,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1996",1.219,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1997",1.269,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1998",1.342,
"CAN","PHARMAEXP","TOT","PC_GDP","A","1999",1.349,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2000",1.369,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2001",1.459,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2002",1.544,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2003",1.608,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2004",1.631,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2005",1.632,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2006",1.675,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2007",1.674,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2008",1.683,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2009",1.88,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2010",1.946,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2011",1.858,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2012",1.835,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2013",1.774,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2014",1.706,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2015",1.796,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2016",1.834,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2017",1.791,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2018",1.737,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2019",1.746,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2020",1.863,
"CAN","PHARMAEXP","TOT","PC_GDP","A","2021",1.715,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1970",32.684,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1971",36.13,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1972",37.076,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1973",40.128,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1974",42.13,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1975",45.427,"B"
"CAN","PHARMAEXP","TOT","USD_CAP","A","1976",48.668,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1977",51.69,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1978",55.495,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1979",62.866,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1980",70.739,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1981",84.104,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1982",90.358,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1983",97.554,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1984",107.828,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1985",122.028,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1986",137.551,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1987",150.106,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1988",166.34,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1989",184.661,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1990",202.518,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1991",219.057,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1992",241.917,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1993",258.297,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1994",267.114,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1995",285.008,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1996",291.519,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1997",319.143,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1998",345.516,
"CAN","PHARMAEXP","TOT","USD_CAP","A","1999",369.052,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2000",406.817,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2001",444.045,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2002",480.949,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2003",520.034,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2004",561.774,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2005",594.446,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2006",625.283,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2007",657.556,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2008",674.417,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2009",692.029,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2010",755.74,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2011",755.06,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2012",756.835,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2013",754.272,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2014",754.336,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2015",774.778,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2016",838.504,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2017",849.457,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2018",850.076,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2019",827.509,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2020",839.357,
"CAN","PHARMAEXP","TOT","USD_CAP","A","2021",868.102,
"CZE","PHARMAEXP","TOT","PC_GDP","A","1990",0.899,
